casrn,inchikey,inchi_code,target,consensus_call,consensus_score,label,label_provenance,inchikey_source
10161-34-9(2),CMRJPMODSSEAPL-UHFFFAOYSA-N,"InChI=1S/C20H24O3/c1-12(21)23-19-8-7-18-17-5-3-13-11-14(22)4-6-15(13)16(17)9-10-20(18,19)2/h9-11,17-19H,3-8H2,1-2H3",ER,active,,1,cerapp_experimental_functional,inchi
101626-70-4(2),DHSSDEDRBUKTQY-UHFFFAOYSA-N,"InChI=1S/C10H15N3S/c1-2-5-13-6-3-8-9(4-7-13)14-10(11)12-8/h2H,1,3-7H2,(H2,11,12)",ER,inactive,,0,cerapp_experimental_functional,inchi
"101828-21-1(2), 101827-46-7(2)",ABJKWBDEJIDSJZ-UHFFFAOYSA-N,"InChI=1S/C23H27N/c1-23(2,3)21-14-12-18(13-15-21)16-24(4)17-20-10-7-9-19-8-5-6-11-22(19)20/h5-15H,16-17H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
101831-37-2(2),ZSZFUDFOPOMEET-UHFFFAOYSA-N,"InChI=1S/C17H9Cl3N4O2/c18-10-3-1-9(2-4-10)12(7-21)16-13(19)5-11(6-14(16)20)24-17(26)23-15(25)8-22-24/h1-6,8,12H,(H,23,25,26)",ER,inactive,,0,cerapp_experimental_functional,inchi
10190-99-5(2),BBFQZRXNYIEMAW-UHFFFAOYSA-N,"InChI=1S/C17H11NO7/c1-23-12-4-2-3-8-9(12)5-11(18(21)22)14-10(17(19)20)6-13-16(15(8)14)25-7-24-13/h2-6H,7H2,1H3,(H,19,20)",ER,active,,1,cerapp_experimental_functional,inchi
101973-77-7(2),YRSSFEUQNAXQMX-UHFFFAOYSA-N,"InChI=1S/C14H16O4S/c1-9-3-5-11(6-4-9)13(16)7-12(14(17)18)8-19-10(2)15/h3-6,12H,7-8H2,1-2H3,(H,17,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
101975-10-4(2),HJMQDJPMQIHLPB-UHFFFAOYSA-N,"InChI=1S/C12H10F2N2O3/c1-18-10-6-7(2-4-9(10)19-12(13)14)8-3-5-11(17)16-15-8/h2-6,12H,1H3,(H,16,17)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-01-2(4),DYRDKSSFIWVSNM-UHFFFAOYSA-N,"InChI=1S/C10H11NO2/c1-8(12)7-10(13)11-9-5-3-2-4-6-9/h2-6H,7H2,1H3,(H,11,13)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-05-6(2),WYZDCUGWXKHESN-UHFFFAOYSA-N,"InChI=1S/C15H17N/c1-16(12-14-8-4-2-5-9-14)13-15-10-6-3-7-11-15/h2-11H,12-13H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-06-7(4),OWRCNXZUPFZXOS-UHFFFAOYSA-N,"InChI=1S/C13H13N3/c14-13(15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12/h1-10H,(H3,14,15,16)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-07-8(2),GWEHVDNNLFDJLR-UHFFFAOYSA-N,"InChI=1S/C13H12N2O/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-08-9(2),FCSHMCFRCYZTRQ-UHFFFAOYSA-N,"InChI=1S/C13H12N2S/c16-13(14-11-7-3-1-4-8-11)15-12-9-5-2-6-10-12/h1-10H,(H2,14,15,16)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-09-0(2),ROORDVPLFPIABK-UHFFFAOYSA-N,InChI=1S/C13H10O3/c14-13(15-11-7-3-1-4-8-11)16-12-9-5-2-6-10-12/h1-10H,ER,inactive,,0,cerapp_experimental_functional,inchi
102-16-9(2),MIYFJEKZLFWKLZ-UHFFFAOYSA-N,"InChI=1S/C15H14O2/c16-15(11-13-7-3-1-4-8-13)17-12-14-9-5-2-6-10-14/h1-10H,11-12H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-20-5(2),ZOZIRNMDEZKZHM-UHFFFAOYSA-N,"InChI=1S/C16H16O2/c17-16(13-15-9-5-2-6-10-15)18-12-11-14-7-3-1-4-8-14/h1-10H,11-13H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-27-2(4),GUYMMHOQXYZMJQ-UHFFFAOYSA-N,"InChI=1S/C9H13N/c1-3-10-9-6-4-5-8(2)7-9/h4-7,10H,3H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-28-3(2),PEMGGJDINLGTON-UHFFFAOYSA-N,"InChI=1S/C8H10N2O/c1-6(11)10-8-4-2-3-7(9)5-8/h2-5H,9H2,1H3,(H,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
102-29-4(2),ZZPKZRHERLGEKA-UHFFFAOYSA-N,"InChI=1S/C8H8O3/c1-6(9)11-8-4-2-3-7(10)5-8/h2-5,10H,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-36-3(2),MFUVCHZWGSJKEQ-UHFFFAOYSA-N,InChI=1S/C7H3Cl2NO/c8-6-2-1-5(10-4-11)3-7(6)9/h1-3H,ER,inactive,,0,cerapp_experimental_functional,inchi
102-40-9(2),IAXFZZHBFXRZMT-UHFFFAOYSA-N,"InChI=1S/C10H14O4/c11-4-6-13-9-2-1-3-10(8-9)14-7-5-12/h1-3,8,11-12H,4-7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-50-1(4),CDGNLUSBENXDGG-UHFFFAOYSA-N,"InChI=1S/C8H11NO/c1-6-5-7(10-2)3-4-8(6)9/h3-5H,9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-60-3(6),NSOXQYCFHDMMGV-UHFFFAOYSA-N,"InChI=1S/C14H32N2O4/c1-11(17)7-15(8-12(2)18)5-6-16(9-13(3)19)10-14(4)20/h11-14,17-20H,5-10H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-70-5(2),VPYJNCGUESNPMV-UHFFFAOYSA-N,"InChI=1S/C9H15N/c1-4-7-10(8-5-2)9-6-3/h4-6H,1-3,7-9H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-71-6(6),GSEJCLTVZPLZKY-UHFFFAOYSA-N,"InChI=1S/C6H15NO3/c8-4-1-7(2-5-9)3-6-10/h8-10H,1-6H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-76-1(6),URAYPUMNDPQOKB-UHFFFAOYSA-N,"InChI=1S/C9H14O6/c1-6(10)13-4-9(15-8(3)12)5-14-7(2)11/h9H,4-5H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-77-2(2),MHKLKWCYGIBEQF-UHFFFAOYSA-N,"InChI=1S/C11H12N2OS2/c1-2-4-10-9(3-1)12-11(15-10)16-13-5-7-14-8-6-13/h1-4H,5-8H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102-79-4(2),GVNHOISKXMSMPX-UHFFFAOYSA-N,"InChI=1S/C8H19NO2/c1-2-3-4-9(5-7-10)6-8-11/h10-11H,2-8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-81-8(2),IWSZDQRGNFLMJS-UHFFFAOYSA-N,"InChI=1S/C10H23NO/c1-3-5-7-11(9-10-12)8-6-4-2/h12H,3-10H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-82-9(4),IMFACGCPASFAPR-UHFFFAOYSA-N,"InChI=1S/C12H27N/c1-4-7-10-13(11-8-5-2)12-9-6-3/h4-12H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102-87-4(2),SWZDQOUHBYYPJD-UHFFFAOYSA-N,"InChI=1S/C36H75N/c1-4-7-10-13-16-19-22-25-28-31-34-37(35-32-29-26-23-20-17-14-11-8-5-2)36-33-30-27-24-21-18-15-12-9-6-3/h4-36H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"102-96-5(2), 5153-67-3(2)",PIAOLBVUVDXHHL-VOTSOKGWSA-N,InChI=1S/C8H7NO2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H/b7-6+,ER,inactive,,0,cerapp_experimental_functional,inchi
102121-60-8(2),SZWKGOZKRMMLAJ-UHFFFAOYSA-N,"InChI=1S/C22H25NO3/c1-21(2)11-12-22(3,4)18-13-15(7-10-17(18)21)19(24)23-16-8-5-14(6-9-16)20(25)26/h5-10,13H,11-12H2,1-4H3,(H,23,24)(H,25,26)",ER,inactive,,0,cerapp_experimental_functional,inchi
10213-75-9(2),HXBFULVLSKAGSQ-UHFFFAOYSA-N,"InChI=1S/C11H21NO/c1-3-5-7-11(4-2)10-13-9-6-8-12/h11H,3-7,9-10H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
10217-34-2(2),UDUKMRHNZZLJRB-UHFFFAOYSA-N,"InChI=1S/C14H28O4Si/c1-4-15-19(16-5-2,17-6-3)10-9-12-7-8-13-14(11-12)18-13/h12-14H,4-11H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
1021868-82-5(2),BGWRJAXPPYHIRG-UHFFFAOYSA-N,"InChI=1S/C13H12N2/c1-2-4-11-9-12(6-5-10(11)3-1)13-14-7-8-15-13/h1-6,9H,7-8H2,(H,14,15)",ER,inactive,,0,cerapp_experimental_functional,inchi
10222-01-2(2),UUIVKBHZENILKB-UHFFFAOYSA-N,"InChI=1S/C3H2Br2N2O/c4-3(5,1-6)2(7)8/h(H2,7,8)",ER,inactive,,0,cerapp_experimental_functional,inchi
102268-15-5(2),MTAVBTGOXNGCJR-UHFFFAOYSA-N,"InChI=1S/C9H9NO4/c1-2-5-3-6(8(11)12)7(9(13)14)10-4-5/h3-4H,2H2,1H3,(H,11,12)(H,13,14)",ER,inactive,,0,cerapp_experimental_functional,inchi
10238-21-8(4),ZNNLBTZKUZBEKO-UHFFFAOYSA-N,"InChI=1S/C23H28ClN3O5S/c1-32-21-12-9-17(24)15-20(21)22(28)25-14-13-16-7-10-19(11-8-16)33(30,31)27-23(29)26-18-5-3-2-4-6-18/h7-12,15,18H,2-6,13-14H2,1H3,(H,25,28)(H2,26,27,29)",ER,inactive,,0,cerapp_experimental_functional,inchi
102394-31-0(2),UBRKDAVQCKZSPO-UHFFFAOYSA-N,"InChI=1S/C24H31N5O2/c1-3-27(4-2)16-18-10-7-8-15-28(18)17-22(30)29-21-13-6-5-11-19(21)24(31)26-20-12-9-14-25-23(20)29/h5-6,9,11-14,18H,3-4,7-8,10,15-17H2,1-2H3,(H,26,31)",ER,inactive,,0,cerapp_experimental_functional,inchi
1024-57-3(2),ZXFXBSWRVIQKOD-UHFFFAOYSA-N,"InChI=1S/C10H5Cl7O/c11-3-1-2(4-5(3)18-4)9(15)7(13)6(12)8(1,14)10(9,16)17/h1-5H",ER,inactive,,0,cerapp_experimental_functional,inchi
102409-92-7(2),BUZDGGFWWPZBIN-UHFFFAOYSA-N,"InChI=1S/C19H21N3O8/c1-9(24)22-14-6-21-13-4-11(7-23)5-15(27-3)16(13)12(8-28-18(20)26)19(30-21,17(14)22)29-10(2)25/h4-5,7,12,14,17H,6,8H2,1-3H3,(H2,20,26)",ER,active,,1,cerapp_experimental_functional,inchi
1025-15-6(2),KOMNUTZXSVSERR-UHFFFAOYSA-N,"InChI=1S/C12H15N3O3/c1-4-7-13-10(16)14(8-5-2)12(18)15(9-6-3)11(13)17/h4-6H,1-3,7-9H2",ER,inactive,,0,cerapp_experimental_functional,inchi
102518-79-6(2),JUGJMXIKPNJQLT-QDEBKDIKSA-N,"InChI=1S/C15H18N2O/c1-3-11-10-6-9(2)8-15(11,16)12-4-5-14(18)17-13(12)7-10/h3-6,10,12H,7-8,16H2,1-2H3/b11-3+",ER,inactive,,0,cerapp_experimental_functional,inchi
10258-54-5(2),SGLKIEOMYXTGBH-UHFFFAOYSA-N,"InChI=1S/C6H9NO3/c1-9-4-5-10-6(8)2-3-7/h2,4-5H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"10262-69-8(2), 10347-81-6(2)",QSLMDECMDJKHMQ-UHFFFAOYSA-N,"InChI=1S/C20H23N/c1-21-14-6-12-20-13-11-15(16-7-2-4-9-18(16)20)17-8-3-5-10-19(17)20/h2-5,7-10,15,21H,6,11-14H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"102625-70-7(2), 138786-67-1(4)",IQPSEEYGBUAQFF-UHFFFAOYSA-N,"InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)",ER,inactive,,0,cerapp_experimental_functional,inchi
10265-92-6(4),NNKVPIKMPCQWCG-UHFFFAOYSA-N,"InChI=1S/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)",ER,inactive,,0,cerapp_experimental_functional,inchi
102676-31-3(2),CLPFFLWZZBQMAO-UHFFFAOYSA-N,"InChI=1S/C14H13N3/c15-8-11-4-6-12(7-5-11)14-3-1-2-13-9-16-10-17(13)14/h4-7,9-10,14H,1-3H2",ER,inactive,,0,cerapp_experimental_functional,inchi
1027-14-1(2),GOZBHBFUQHMKQB-UHFFFAOYSA-N,"InChI=1S/C15H24N2O/c1-6-17(7-2)10-14(18)16-15-12(4)8-11(3)9-13(15)5/h8-9H,6-7,10H2,1-5H3,(H,16,18)",ER,inactive,,0,cerapp_experimental_functional,inchi
1027-87-8(2),SHVCKTUQDUTJDT-UHFFFAOYSA-N,"InChI=1S/C13H18N2O3S/c1-10-6-8-12(9-7-10)19(17,18)15-13(16)14-11-4-2-3-5-11/h6-9,11H,2-5H2,1H3,(H2,14,15,16)",ER,inactive,,0,cerapp_experimental_functional,inchi
102778-59-6(2),RGJOEKWQDUBAIZ-UHFFFAOYSA-N,"InChI=1S/C21H36N7O16P3S/c1-21(2,16(31)19(32)24-4-3-12(29)23-5-6-48)8-41-47(38,39)44-46(36,37)40-7-11-15(43-45(33,34)35)14(30)20(42-11)28-10-27-13-17(22)25-9-26-18(13)28/h9-11,14-16,20,30-31,48H,3-8H2,1-2H3,(H,23,29)(H,24,32)(H,36,37)(H,38,39)(H2,22,25,26)(H2,33,34,35)",ER,inactive,,0,cerapp_experimental_functional,inchi
"10281-55-7(2), 2436-90-0(2)",FUDNBFMOXDUIIE-UHFFFAOYSA-N,"InChI=1S/C10H18/c1-5-10(4)8-6-7-9(2)3/h5,7,10H,1,6,8H2,2-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
"102851-06-9(2), 69409-94-5(2)",INISTDXBRIBGOC-UHFFFAOYSA-N,"InChI=1S/C26H22ClF3N2O3/c1-16(2)24(32-22-12-11-18(14-21(22)27)26(28,29)30)25(33)35-23(15-31)17-7-6-10-20(13-17)34-19-8-4-3-5-9-19/h3-14,16,23-24,32H,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
10287-53-3(2),FZUGPQWGEGAKET-UHFFFAOYSA-N,"InChI=1S/C11H15NO2/c1-4-14-11(13)9-5-7-10(8-6-9)12(2)3/h5-8H,4H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
102992-93-8(2),DCOAXFMVFWUZET-UHFFFAOYSA-N,"InChI=1S/C36H39N3O6/c1-25-31(34(40)44-3)33(27-12-10-17-30(24-27)39(42)43)32(26(2)37-25)35(41)45-23-11-20-38-21-18-36(19-22-38,28-13-6-4-7-14-28)29-15-8-5-9-16-29/h4-10,12-17,24,32-33H,11,18-23H2,1-3H3",ER,active,,1,cerapp_experimental_functional,inchi
103-03-7(6),AVKHCKXGKPAGEI-UHFFFAOYSA-N,"InChI=1S/C7H9N3O/c8-7(11)10-9-6-4-2-1-3-5-6/h1-5,9H,(H3,8,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-05-9(2),YXVSKJDFNJFXAJ-UHFFFAOYSA-N,"InChI=1S/C11H16O/c1-11(2,12)9-8-10-6-4-3-5-7-10/h3-7,12H,8-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-09-3(4),WOYWLLHHWAMFCB-UHFFFAOYSA-N,"InChI=1S/C10H20O2/c1-4-6-7-10(5-2)8-12-9(3)11/h10H,4-8H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-11-7(4),GOXQRTZXKQZDDN-UHFFFAOYSA-N,"InChI=1S/C11H20O2/c1-4-7-8-10(5-2)9-13-11(12)6-3/h6,10H,3-5,7-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-16-2(4),VYQNWZOUAUKGHI-UHFFFAOYSA-N,"InChI=1S/C13H12O2/c14-12-6-8-13(9-7-12)15-10-11-4-2-1-3-5-11/h1-9,14H,10H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-16-2(6),VYQNWZOUAUKGHI-UHFFFAOYSA-N,"InChI=1S/C13H12O2/c14-12-6-8-13(9-7-12)15-10-11-4-2-1-3-5-11/h1-9,14H,10H2",ER,active,,1,cerapp_experimental_functional,inchi
103-17-3(1),ZHLKXBJTJHRTTE-UHFFFAOYSA-N,"InChI=1S/C13H10Cl2S/c14-11-3-1-10(2-4-11)9-16-13-7-5-12(15)6-8-13/h1-8H,9H2",ER,active,,1,cerapp_experimental_functional,inchi
103-23-1(4),SAOKZLXYCUGLFA-UHFFFAOYSA-N,"InChI=1S/C22H42O4/c1-5-9-13-19(7-3)17-25-21(23)15-11-12-16-22(24)26-18-20(8-4)14-10-6-2/h19-20H,5-18H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-24-2(4),ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,"InChI=1S/C25H48O4/c1-5-9-16-22(7-3)20-28-24(26)18-14-12-11-13-15-19-25(27)29-21-23(8-4)17-10-6-2/h22-23H,5-21H2,1-4H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-29-7(2),QWUWMCYKGHVNAV-UHFFFAOYSA-N,"InChI=1S/C14H14/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-10H,11-12H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-30-0(2),PJANXHGTPQOBST-VAWYXSNFSA-N,InChI=1S/C14H12/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-12H/b12-11+,ER,inactive,,0,cerapp_experimental_functional,inchi
103-31-1(4),QKHRGPYNTXRMSL-VOTSOKGWSA-N,InChI=1S/C13H11N/c1-2-4-12(5-3-1)6-7-13-8-10-14-11-9-13/h1-11H/b7-6+,ER,inactive,,0,cerapp_experimental_functional,inchi
103-33-3(4),DMLAVOWQYNRWNQ-UHFFFAOYSA-N,InChI=1S/C12H10N2/c1-3-7-11(8-4-1)13-14-12-9-5-2-6-10-12/h1-10H,ER,inactive,,0,cerapp_experimental_functional,inchi
103-34-4(4),HLBZWYXLQJQBKU-UHFFFAOYSA-N,InChI=1S/C8H16N2O2S2/c1-5-11-6-2-9(1)13-14-10-3-7-12-8-4-10/h1-8H2,ER,inactive,,0,cerapp_experimental_functional,inchi
103-36-6(2),KBEBGUQPQBELIU-CMDGGOBGSA-N,"InChI=1S/C11H12O2/c1-2-13-11(12)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3/b9-8+",ER,inactive,,0,cerapp_experimental_functional,inchi
103-37-7(2),VONGZNXBKCOUHB-UHFFFAOYSA-N,"InChI=1S/C11H14O2/c1-2-6-11(12)13-9-10-7-4-3-5-8-10/h3-5,7-8H,2,6,9H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-38-8(2),HVJKZICIMIWFCP-UHFFFAOYSA-N,"InChI=1S/C12H16O2/c1-10(2)8-12(13)14-9-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-41-3(4),NGHOLYJTSCBCGC-VAWYXSNFSA-N,"InChI=1S/C16H14O2/c17-16(12-11-14-7-3-1-4-8-14)18-13-15-9-5-2-6-10-15/h1-12H,13H2/b12-11+",ER,inactive,,0,cerapp_experimental_functional,inchi
103-45-7(2),MDHYEMXUFSJLGV-UHFFFAOYSA-N,"InChI=1S/C10H12O2/c1-9(11)12-8-7-10-5-3-2-4-6-10/h2-6H,7-8H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-48-0(2),JDQVBGQWADMTAM-UHFFFAOYSA-N,"InChI=1S/C12H16O2/c1-10(2)12(13)14-9-8-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-49-1(2),BWLUMTFWVZZZND-UHFFFAOYSA-N,"InChI=1S/C14H15N/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10,15H,11-12H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-50-4(2),MHDVGSVTJDSBDK-UHFFFAOYSA-N,"InChI=1S/C14H14O/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10H,11-12H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-52-6(2),WFNDDSQUKATKNX-UHFFFAOYSA-N,"InChI=1S/C12H16O2/c1-2-6-12(13)14-10-9-11-7-4-3-5-8-11/h3-5,7-8H,2,6,9-10H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-53-7(2),MJQVZIANGRDJBT-VAWYXSNFSA-N,"InChI=1S/C17H16O2/c18-17(12-11-15-7-3-1-4-8-15)19-14-13-16-9-5-2-6-10-16/h1-12H,13-14H2/b12-11+",ER,inactive,,0,cerapp_experimental_functional,inchi
103-54-8(2),WJSDHUCWMSHDCR-VMPITWQZSA-N,"InChI=1S/C11H12O2/c1-10(12)13-9-5-8-11-6-3-2-4-7-11/h2-8H,9H2,1H3/b8-5+",ER,inactive,,0,cerapp_experimental_functional,inchi
103-59-3(2),KLKQSZIWHVEARN-RMKNXTFCSA-N,"InChI=1S/C13H16O2/c1-11(2)13(14)15-10-6-9-12-7-4-3-5-8-12/h3-9,11H,10H2,1-2H3/b9-6+",ER,inactive,,0,cerapp_experimental_functional,inchi
103-60-6(2),MJTPMXWJHPOWGH-UHFFFAOYSA-N,"InChI=1S/C12H16O3/c1-10(2)12(13)15-9-8-14-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-63-9(2),WMPPDTMATNBGJN-UHFFFAOYSA-N,"InChI=1S/C8H9Br/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-65-1(2),ODLMAHJVESYWTB-UHFFFAOYSA-N,"InChI=1S/C9H12/c1-2-6-9-7-4-3-5-8-9/h3-5,7-8H,2,6H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-69-5(4),OJGMBLNIHDZDGS-UHFFFAOYSA-N,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-70-8(2),DYDNPESBYVVLBO-UHFFFAOYSA-N,"InChI=1S/C7H7NO/c9-6-8-7-4-2-1-3-5-7/h1-6H,(H,8,9)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-72-0(2),QKFJKGMPGYROCL-UHFFFAOYSA-N,InChI=1S/C7H5NS/c9-6-8-7-4-2-1-3-5-7/h1-5H,ER,inactive,,0,cerapp_experimental_functional,inchi
103-74-2(2),BXGYBSJAZFGIPX-UHFFFAOYSA-N,"InChI=1S/C7H9NO/c9-6-4-7-3-1-2-5-8-7/h1-3,5,9H,4,6H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-76-4(4),WFCSWCVEJLETKA-UHFFFAOYSA-N,"InChI=1S/C6H14N2O/c9-6-5-8-3-1-7-2-4-8/h7,9H,1-6H2",ER,inactive,,0,cerapp_experimental_functional,inchi
103-82-2(4),WLJVXDMOQOGPHL-UHFFFAOYSA-N,"InChI=1S/C8H8O2/c9-8(10)6-7-4-2-1-3-5-7/h1-5H,6H2,(H,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-83-3(4),XXBDWLFCJWSEKW-UHFFFAOYSA-N,"InChI=1S/C9H13N/c1-10(2)8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103-84-4(4),FZERHIULMFGESH-UHFFFAOYSA-N,"InChI=1S/C8H9NO/c1-7(10)9-8-5-3-2-4-6-8/h2-6H,1H3,(H,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-85-5(4),FULZLIGZKMKICU-UHFFFAOYSA-N,"InChI=1S/C7H8N2S/c8-7(10)9-6-4-2-1-3-5-6/h1-5H,(H3,8,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-89-9(2),YICAMJWHIUMFDI-UHFFFAOYSA-N,"InChI=1S/C9H11NO/c1-7-3-5-9(6-4-7)10-8(2)11/h3-6H,1-2H3,(H,10,11)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-90-2(6),RZVAJINKPMORJF-UHFFFAOYSA-N,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",ER,inactive,,0,cerapp_experimental_functional,inchi
103-95-7(2),ZFNVDHOSLNRHNN-UHFFFAOYSA-N,"InChI=1S/C13H18O/c1-10(2)13-6-4-12(5-7-13)8-11(3)9-14/h4-7,9-11H,8H2,1-3H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103055-07-8(4),PWPJGUXAGUPAHP-UHFFFAOYSA-N,"InChI=1S/C17H8Cl2F8N2O3/c18-6-5-11(32-17(26,27)14(22)16(23,24)25)7(19)4-10(6)28-15(31)29-13(30)12-8(20)2-1-3-9(12)21/h1-5,14H,(H2,28,29,30,31)",ER,inactive,,0,cerapp_experimental_functional,inchi
1031-07-8(2),AAPVQEMYVNZIOO-UHFFFAOYSA-N,"InChI=1S/C9H6Cl6O4S/c10-5-6(11)8(13)4-2-19-20(16,17)18-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",ER,inactive,,0,cerapp_experimental_functional,inchi
10310-32-4(2),ULLNJSBQMBKOJH-UHFFFAOYSA-N,"InChI=1S/C29H34O6/c1-2-32-29-26(30)28(34-20-24-16-10-5-11-17-24)27(35-29)25(33-19-23-14-8-4-9-15-23)21-31-18-22-12-6-3-7-13-22/h3-17,25-30H,2,18-21H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
10311-84-9(2),MUMQYXACQUZOFP-UHFFFAOYSA-N,"InChI=1S/C14H17ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12H,3-4,9H2,1-2H3",ER,active,,1,cerapp_experimental_functional,inchi
103112-35-2(2),GMBRUAIJEFRHFQ-UHFFFAOYSA-N,"InChI=1S/C12H8Cl5N3O2/c1-2-22-10(21)9-18-11(12(15,16)17)20(19-9)8-4-3-6(13)5-7(8)14/h3-5H,2H2,1H3",ER,inactive,,0,cerapp_experimental_functional,inchi
103177-37-3(2),NBQKINXMPLXUET-UHFFFAOYSA-N,"InChI=1S/C27H23N5O4/c33-23-17-24(26-29-31-32-30-26)36-25-21(23)10-6-11-22(25)28-27(34)19-12-14-20(15-13-19)35-16-5-4-9-18-7-2-1-3-8-18/h1-3,6-8,10-15,17H,4-5,9,16H2,(H,28,34)(H,29,30,31,32)",ER,inactive,,0,cerapp_experimental_functional,inchi
